²¨³¤(nm),242min
674.866575,36.512694
675.114277,36.584766
675.361951,36.653929
675.609597,36.714018
675.857215,36.775591
676.104805,36.833246
676.352368,36.874509
676.599902,36.904857
676.847409,36.920167
677.094888,36.937686
677.34234,36.948279
677.589763,36.972089
677.837158,36.997777
678.084526,37.018809
678.331865,37.034523
678.579177,37.057945
678.826461,37.07858
679.073716,37.114983
679.320944,37.159194
679.568144,37.199921
679.815315,37.2578
680.062459,37.318004
680.309575,37.393612
680.556662,37.45123
680.803722,37.498942
681.050754,37.53899
681.297757,37.565608
681.544732,37.594256
681.791679,37.616535
682.038598,37.632425
682.285489,37.647219
682.532352,37.655464
682.779187,37.660529
683.025993,37.684064
683.272771,37.699727
683.519521,37.732047
683.766243,37.772655
684.012937,37.816603
684.259602,37.862476
684.506239,37.912357
684.752847,37.963309
684.999428,37.99201
685.24598,38.051421
685.492504,38.098345
685.738999,38.125192
685.985466,38.154516
686.231905,38.18292
686.478315,38.211629
686.724697,38.239478
686.971051,38.264231
687.217376,38.285206
687.463672,38.308698
687.709941,38.320888
687.95618,38.332698
688.202392,38.328065
688.448574,38.3551
688.694729,38.401375
688.940854,38.444412
689.186952,38.483059
689.43302,38.518267
689.67906,38.547027
689.925072,38.583316
690.171055,38.635312
690.417009,38.694722
690.662935,38.754238
690.908832,38.819198
691.154701,38.852267
691.40054,38.894465
691.646351,38.927843
691.892134,38.947048
692.137888,38.966657
692.383613,38.989768
692.629309,39.00263
692.874976,39.019959
693.120615,39.024398
693.366225,39.038527
693.611807,39.056798
693.857359,39.103465
694.102883,39.148578
694.348377,39.184548
694.593843,39.243373
694.839281,39.314628
695.084689,39.363884
695.330068,39.410312
695.575419,39.467809
695.82074,39.528895
696.066033,39.575417
696.311297,39.634412
696.556531,39.674733
696.801737,39.711658
697.046914,39.758238
697.292062,39.771003
697.537181,39.788509
697.78227,39.808715
698.027331,39.825905
698.272363,39.845901
698.517365,39.856015
698.762339,39.872288
699.007284,39.890579
699.252199,39.917174
699.497085,39.964355
699.741942,40.014159
699.98677,40.060754
700.231569,40.120253
700.476339,40.17166
700.721079,40.221105
700.965791,40.255373
701.210473,40.302333
701.455126,40.339586
701.699749,40.375072
701.944344,40.423011
702.188909,40.456568
702.433444,40.480069
702.677951,40.493253
702.922428,40.508838
703.166876,40.523655
703.411295,40.538847
703.655684,40.570266
703.900043,40.607264
704.144374,40.636081
704.388675,40.671643
704.632947,40.700475
704.877189,40.746887
705.121402,40.803084
705.365585,40.850106
705.609739,40.891652
705.853863,40.921844
706.097958,40.972323
706.342023,41.015338
706.586059,41.061311
706.830066,41.093202
707.074042,41.124828
707.31799,41.158739
707.561907,41.188943
707.805795,41.215573
708.049654,41.247703
708.293483,41.268441
708.537282,41.281388
708.781051,41.302808
709.024791,41.321365
709.268501,41.344645
709.512182,41.376933
709.755833,41.408934
709.999454,41.442517
710.243045,41.467827
710.486607,41.519702
710.730139,41.56569
710.973641,41.615026
711.217113,41.657946
711.460556,41.702897
711.703969,41.745593
711.947352,41.791428
712.190705,41.84204
712.434028,41.881477
712.677321,41.914463
712.920585,41.934152
713.163818,41.955456
713.407022,41.977123
713.650196,42.000317
713.89334,42.011928
714.136454,42.01296
714.379538,42.023851
714.622591,42.043275
714.865615,42.060596
715.108609,42.091937
715.351573,42.132262
715.594507,42.163029
715.837411,42.19655
716.080285,42.238121
716.323129,42.290941
716.565942,42.344812
716.808726,42.38758
717.051479,42.435156
717.294202,42.481109
717.536895,42.518858
717.779558,42.559713
718.022191,42.604732
718.264794,42.638651
718.507366,42.652572
718.749909,42.675827
718.99242,42.694493
719.234902,42.693139
719.477354,42.691224
719.719775,42.681894
719.962166,42.684135
720.204526,42.672845
720.446857,42.665827
